PC0,PC1
2.50710652474549,-1.14917079529316
1.10752277777528,-0.768209909197121
3.14736715885185,-2.21840094153921
2.8184856395581,-0.813128723649332
-0.320252042344263,0.272440221796903
0.811290087778626,0.147875653073741
1.50505894418035,0.511277440918246
3.19761793736931,-0.33722448750223
0.790431391362539,-0.240061772342024
4.08414531752819,-2.38119715224928
3.50621688914511,-1.72465683516689
1.79694968262435,-2.0059851173594
3.0194977593076,-2.01923884815189
1.8480592108752,-0.397585514195018
1.51344781696942,-1.27868696080109
0.637818767653776,-1.00518998634827
-0.300680538042065,0.262134531855932
2.56310186989398,-1.228405308448
1.55466290998525,-2.13425265372956
-0.547620339050275,-1.79050568315405
-1.63983583777257,-0.248516659376397
-2.42628646712517,0.795661196286573
-1.00418271121152,0.348743154989029
-0.632587915763051,0.387162037655544
1.37806940589468,-0.998419828799651
0.58625018238291,-1.07887496443893
-2.00644607218056,0.493652274567257
-1.90793474785587,0.456852853146178
1.27819840415096,-1.02599048749762
2.65892338974489,-2.04995675226527
0.88564862854888,-1.08318797758005
-1.6403987957394,0.470490364975177
-1.49585104327201,0.344216394262934
0.611654900177327,-1.2256152700843
3.01065178627853,-2.46511681690893
3.61372787342379,-2.15398022133512
2.51042663728612,-1.19527962634324
2.46276010550939,-0.895437723254286
4.03084758644184,-2.36310035882361
1.41989547832596,-1.55762098131899
-1.16943096574771,-0.750459088547883
0.980775405802255,-2.86952807386769
1.4334780265646,-3.14638684783819
3.62989705503077,-2.08544849584742
0.720445431979555,-1.7472430269483
0.3771256850756,-2.14420456238994
-0.811110033070416,-1.69062055148246
-1.33096877554766,-0.84672915783184
-0.311965232758444,-2.75667615916251
-0.049968558173928,-3.10037137111973
0.314841217956826,-2.43279766535995
2.78026209827478,-2.93932023402078
2.60747929278576,-1.44931288559754
0.363596413655485,-2.54494322086077
1.08702867110444,-2.24889044608617
-1.52377115424866,-1.11808127648332
-1.85828763277885,-0.371443100699667
-0.607808092532447,-1.15332784807445
-0.480668302773642,-0.921721625277587
-2.3435623845426,0.269312046896759
-1.36735970159601,-1.88131037593064
-0.10212933464435,-3.10806678219596
-1.69999715655371,0.60240317766626
0.138115688260387,-0.045442169617847
1.24315589166922,-0.270325430469996
-1.23321324371774,0.208185018982995
-1.56767405022924,0.249730100121768
-1.58346198236839,0.309060302784609
0.256102124902812,-1.7363018380198
1.51170927700674,-2.066875284986
1.71949188730993,-1.74507222559776
1.26484976723029,-1.280140762545
0.900044210811579,-0.858420088435403
0.100907211660261,-0.88277187886992
-2.14586454252606,0.191293717909045
1.92168835856659,-3.7919784280116
-0.722178743214609,-0.613125443835331
1.20800521993692,-0.623897193431315
1.14157361549234,-0.184408610487002
-0.632534014317203,-0.39297842051115
0.796800467721478,-0.560396380618086
2.08036568313904,-0.482172165445384
2.47651208512772,-0.761389615456664
0.385287710070791,-0.295361006368312
1.22602425013908,-2.86480980963024
2.24845396798659,-1.64280172813711
1.01904037413643,-1.06161699055048
0.285519343549703,-0.525228143161415
1.09992676753807,-1.88861915793447
1.13181422750038,-2.09931270953301
1.47566074012825,-1.05461382698181
1.17443537258607,-0.691015784893209
0.084059717670954,-1.50030057112554
-0.166652593598732,-0.373512578092263
-0.138718698193681,-0.114599134825541
0.766415352541573,-0.816390103197531
-0.018608722170892,-0.609716953799684
2.17998363031045,-1.15243318901174
0.91280661054382,-1.68785893209813
0.562826351968059,-1.31074029838504
-0.190942622060345,0.483929316853514
1.15187974141829,-0.552879140182981
-0.041807308902036,-1.49574455981283
1.11729122564217,-1.45648390092997
0.670368800591809,-1.85840712268723
1.39017659436917,-2.12530667331725
-0.421401961592667,-0.984905016411579
-1.33768134843687,-0.573366577565861
0.471113817071041,-1.64774607189975
-0.627313779981942,-0.298212270956756
-2.71745429101703,0.494509167336805
-2.58335212296845,0.575688889950937
-0.875759165009389,0.04724884154434
0.315223295546243,-0.195718149737515
0.081017216764698,0.020462436797245
-1.10733672081044,0.134578684964376
-2.14681302909824,-0.028948023893567
-0.678164168670127,-1.11135464684297
0.663973184022658,-2.28180345680211
1.5817713425843,-2.32265601675547
1.53950656965245,-2.02657481585826
0.751347595560643,-1.84400271740366
1.29989546854427,-2.50969535656519
2.1211574421507,-3.17227065315129
-0.064738103593701,-1.61935626586646
0.12169514207788,-1.59514616348083
0.309364386776069,-1.39952594661075
-1.18650677899156,-0.729848064216058
-0.213904615028213,-2.10708038932853
-2.6401484896885,0.401543902303051
-1.63943417886039,0.208048459378417
-1.54612744809938,0.629261418074057
1.54364203714062,-1.00879590548513
1.22941475416747,-0.27567245304799
2.03640937011918,-0.404691321363287
1.29137206807496,-0.804125794656258
-0.539065895060104,0.370456107740077
-1.67758490060081,0.480345638614333
0.630033513068125,-0.183364665008496
2.78101355991429,0.154237030520961
1.91040025995031,-0.313310917066209
3.32481240471576,-0.457813294194102
-2.24767148898156,0.836377064288567
1.92347653910908,-0.22305824780708
-0.942634798672772,0.090764617916345
1.22826162772755,-0.467300499122669
2.14943933930694,-0.28092595005807
1.74768811274477,-0.37233775398939
-0.665672432799298,-0.211590072370925
-0.268613228985563,-1.04335708466563
0.762796754286386,-2.19994482019755
0.179535429133067,-1.70233524603739
1.46349979329633,-1.99812034123863
2.11573860748833,-1.84253511798018
1.69590953038239,-2.75617056527005
0.644548542584085,-1.99936403713537
0.199725899847033,-1.12687764015122
-0.501883080972255,-1.1378082097703
1.94348595359911,-2.00518164906829
1.19936075417699,-1.81527519152473
-2.1557637395076,-0.776329355000972
-0.738060607131028,-1.47443164453406
0.086807073883672,-3.24076208373504
0.696040847311487,-2.91161930760561
-0.747462979559696,-1.16367184601369
-0.811140555551289,-1.68050920931161
0.571502362774581,-2.56156096576649
0.294872579689944,-2.43580594741226
-1.17310804410715,-1.21739916142197
-2.23760988615537,0.111243782077211
-1.91394538391042,-0.393686335509474
-1.12962239851204,-0.485047550538857
-1.52457883696365,-0.088229195973419
1.35730672205316,-2.44651809433566
0.311851894596889,-2.33402355727366
0.328056127643446,-1.82492554572536
-0.723262225764337,-0.60639509426617
-2.41969568923079,0.59967139703185
0.858884233650124,-2.22599321472228
-0.32091708151873,-1.79497030564155
1.17288151197208,-2.37210862028605
1.91085260058417,-2.61807538288597
3.45701524280051,-3.01876066124233
4.23766077415888,-3.06519147832347
3.47644378484932,-2.43650702986337
-0.160396114444969,-0.568533672731113
-0.710505120738336,-0.77992679348359
-0.959282401542662,-0.187481738881324
-0.547652260613321,-1.52946370966796
-0.258551363079936,-2.12148594762495
0.87964786177809,-3.50036740406883
1.82408870068317,-3.939991929745
0.437247975089708,-1.65056680524446
-0.226860445889247,-1.49815250019221
-0.867709070402175,-2.25152148230983
-0.418997460683752,-1.35400647772729
1.18312586765715,-1.83935261896479
0.702296847594624,-2.47538280260373
3.11465333880683,-2.39323489515172
2.99493848789296,-1.58427262524495
1.69503178856867,-1.43173620693487
1.21776450494213,-1.65952558372348
0.095955796354694,-1.37602541517525
0.048573649542443,-1.67195734238328
-0.50447451835647,-1.58390662906338
0.467155373504961,-2.44122213918482
1.15111911686337,-2.83067312005374
0.863635063183968,-2.92540356660229
1.05034416979723,-2.97637806390356
1.08153020126478,-2.51463736669615
2.27103276918621,-1.80589540611625
1.82313533496653,-1.39812658201782
0.59902572801292,-1.56540072315438
0.218461231406792,-0.4384962386411
-1.55538627381108,0.585326595998214
0.806445827699807,0.375501973173053
1.78515874946787,-0.415657642264027
-0.477135557746809,-0.530979694453897
0.193522091789011,-0.158418102542322
2.28006552172224,-1.25606515702658
1.41242148412829,-1.4764069982521
2.40065250605111,-1.1210325318607
-2.44820429500174,0.528976731916332
2.8421951972215,-1.90446354209133
0.909584495463572,-1.3373229077437
-0.280489620809246,-1.38854919560485
-0.835779790945479,-1.17581839727587
-0.601794116009985,-1.06970841691499
1.21870790619935,-2.35099669888532
1.38929068200797,-1.96603832415964
-1.55803279357563,0.139156950928921
-0.730908922653263,0.200637154059233
2.42378092881607,-0.88567446541169
-0.409334353771936,0.262205566618202
1.44738332557031,-0.437963282646287
1.30615687134922,-0.914133582450621
-0.255831901221147,-0.212936213060298
-0.230802858703047,-0.292168467747809
1.4629927309986,-1.91526259198863
0.839050897398236,-1.39828558410207
-0.987953612528073,-0.360188416544912
1.05105897619289,-0.264266605751141
0.916726821786355,-0.73085321300222
1.00489789521876,-2.06751868352822
-2.88938048858119,0.436037984525777
-0.498631602071973,-0.697597809464289
-0.541546537108372,-1.19041460497098
-1.1099340507137,-0.733381654916395
0.626730682572041,-0.844697249327118
2.17932546896883,-0.981324322789901
1.3934379866684,-0.987407495087348
0.81327368350159,-0.836104482930059
-0.398630916460438,-0.122492896363115
-2.82041116204227,0.433564157261632
-0.720953594524785,0.26223967061527
-0.546424066850096,0.474003260659983
0.349085575885586,-0.371047844415967
0.103291349572528,-1.95123534343834
-0.094798427188896,-1.36214694616502
-0.936118138149833,-0.928489093021875
0.998782863377037,-2.52646421988839
1.1721170098914,-2.50355824737455
0.635554875238704,-0.970305841608083
-0.988628953594695,0.16175442641151
2.39154073316991,-0.848278910204991
0.687883589903572,-1.58811247522407
1.96926619208597,-1.56030327418937
-0.99480183775905,-0.527935199204393
1.25466408122333,-0.454288235540534
1.74105664078783,-0.451819226918612
-0.771848252641682,-1.21765390266924
-0.705334349903155,-2.15641286421891
-0.542240096217809,-1.49650786756991
-1.11077485599578,-1.29781605810756
1.67823242367119,-1.81929493258968
2.08906582158842,-1.03220741608697
4.46996221321041,-1.7495662333302
2.55656574568471,0.247268602878164
4.06312542685254,-0.297066383086151
4.66954550994815,-0.834549515267981
3.70412534477186,-1.48848153034816
1.58733210432846,-2.15142733742935
0.451809896539183,-1.66281613757335
2.18833177481406,-1.78556816604452
4.11038354171039,-2.29514529325345
0.623955606717365,-1.7295834931812
0.499067073430881,-1.25829699003647
0.276995060901077,-1.24354848778643
1.18392884537864,-0.234340291750894
-0.714390176878202,-1.98086721715681
-1.788664951639,-1.1681728482417
-2.46879611085953,0.102429349253161
-2.56994015856014,0.304951825925209
-2.6383852382725,0.333359085466691
-2.60771870153791,0.390796896457838
-2.53461527854119,0.235465168267556
-2.74288214434337,0.183400565720569
-3.03319173917376,0.079293730084705
-2.83565915453945,0.250236880731596
-2.34255606300599,0.700704185048024
-2.45232621136309,0.520213217683014
-2.80977464121414,0.203379185317787
-2.68761862210281,0.479049811449682
-2.67875751639357,0.594855919606076
-2.57783821603349,0.460310404318374
-2.59156579643923,0.45448674984315
0.665209600743141,-0.524214083124871
-0.243250864066663,-0.61898598355042
-0.837020064157555,-1.31130807605365
-2.73791317296678,0.068755633636844
-1.60726125653602,-0.387382003203751
0.268011171934441,-2.28701107988083
-2.88962366368137,0.520018645267939
-3.01337265654496,0.565608130989788
-2.90897756432711,0.361767470053976
-2.75358966994796,0.010210877190815
-2.55762934809368,0.105165588389256
-2.60709687442581,0.52132143491647
-2.79715304438362,0.477423179573839
-1.76815493591667,-0.517615683190742
0.546430705133322,-1.74068162688366
-0.453435590889987,-0.879586517253502
-0.746787376948391,-0.046627231950878
0.303976688899844,-1.05805887663266
0.38629782177658,-1.42703553242861
-0.141871660577651,-1.22651536759494
-0.195832939247387,-0.772963053906022
-0.33405788833187,-0.824591153671144
-0.720939889982732,-0.59398651074303
-0.848969883086691,-0.275965117536862
1.30895575786937,-0.334500457549154
-1.32899994137794,-0.200335590657659
-0.551176471452131,-0.307718597715561
1.20402790663558,-0.486886061698233
1.20514342235437,-1.10283677728958
2.19136669975516,-1.66521170996386
0.356550133428956,-0.955466968153366
0.405281476290469,0.238743657336305
3.21499766055091,0.460052978047223
3.7521315313185,-0.634697326822942
-0.637817378322965,-0.324481841255477
-2.2588141810934,0.670382918424756
-1.58272916630954,-0.24831475492502
-0.895873658406178,-1.16006061258439
0.725402942617484,-1.26076581132928
0.713730808269631,-0.899370993205284
0.167218284278858,-0.948651919399724
0.117500145071826,-1.12976170957265
0.924402204973677,-1.65142315142163
1.41777993195723,-2.13462781044219
0.483682677240522,-1.87691522402743
3.05566761227284,-1.24374188259678
2.65354322111509,-1.43920650183858
-0.578784563400783,-0.354752129837722
-0.727998619909893,-0.743012895950481
-0.856649712223191,-1.59465460478116
0.102249021451803,-0.500799321463722
3.00053831054336,-0.372164658738183
2.75714438001115,-0.98415892872068
2.7388790244838,-1.44561425728611
2.92845288123519,-1.19189817478339
1.27745676391699,-1.17394719816669
1.97262322108292,-1.55482377984682
1.27023896213657,-1.77495581762969
0.234835473192386,-0.714284698155786
-0.15275853490036,-1.76520880298422
-0.464460744241508,-1.23973987877185
-0.235262558520691,-0.997845304701508
-0.528802077811044,-0.058164440146808
-0.149505203643136,0.311078487095199
0.81913865273061,-0.895645422541153
0.193156743723946,-0.998524724286361
-0.019097837890892,-0.130405527103538
-1.58012818776869,0.154988796021068
-1.45264225157905,-0.248934425534446
-2.83005834087126,0.331956352099608
-2.60029906476972,0.201607365774294
-2.54879948139814,0.101690913660756
-2.72298899918503,0.149628199686752
1.20046405874501,-1.62879029514105
0.51609052206989,-2.29340634042776
0.164053255892681,-1.73128952403461
-0.02906279942019,-1.31442488546778
1.14341058844176,-2.29934295366395
1.37497746078371,-3.19476070337917
0.617884634275039,-1.45788552726107
-1.05021876486776,0.419960566114436
-1.48400983468118,0.045935029861632
-0.545438395256416,-0.282919351725835
-0.551654824167924,-0.052371731261959
-1.76532309339099,0.075278779504621
-2.82314701855402,0.218388672510076
-2.6955068781868,0.193044356657214
-2.32882889149359,0.215189362216947
-1.53967954617289,-0.095060279286559
-1.66705718427702,-0.275559972493387
-2.43627560352529,0.10475384711201
-2.62911648957993,0.12436469610203
0.022622868487884,-0.426800856603133
-0.384861583076468,-0.161446054789669
-0.473323775009648,0.024857133252139
1.16567099752453,-2.30609321506218
1.65930545777965,-2.78005460234272
0.111672065329439,-1.76998993159577
-0.573920360106516,-1.48652037257246
-0.506334946966438,-1.27286482505227
-0.527669470896999,-0.4760031039768
-1.39394649885013,0.143729077030234
-1.09640991422075,-0.510897314684654
0.227341031348382,-1.7829174158707
0.782405194345587,-1.42190245914163
-0.336681790020737,-0.22779344349845
-0.513456980004229,-0.530289468823416
0.790976356800326,-1.12287350771391
1.27805382290845,-1.44125002932899
1.26153783422462,-0.207245848994215
0.509400938488239,0.491288086040334
-0.859543448536835,-0.032242065353049
-0.495855621856311,-0.018708696600318
-0.234504346410835,0.190626885870418
-2.54564117844829,0.193557450635445
-2.51147309762498,0.610404682595486
-0.687283702941803,-1.4523943488636
-1.55796551313463,0.213353489932155
-0.355799683240329,-2.44026969926907
-1.55350768445988,-0.624209597593277
-1.30021580923081,-0.404544095453974
-0.998939690221669,-0.282544215207725
-1.71248571499449,0.359716378650227
-2.43603228954134,0.374831388419156
-2.47161796119696,0.215699456383248
-1.36283291736796,0.18126201863649
-2.42326092858574,-0.001667902976664
-0.025413343132111,-2.04938298934786
-2.37267942931688,0.127233528643367
-2.77431027295033,0.292404165457546
-2.72027500641189,0.361452925862783
-0.113068340473833,-0.862420615087894
1.20498777152906,-1.59377081389295
0.628533867709707,-1.21001772605666
-1.00878037270698,-0.392209657026205
-2.62588536611072,0.352747512981969
0.307466550693457,-2.80939342684544
-0.527494170922295,-1.1053267651228
1.49538029945407,-3.02935600745261
-1.45592641493843,0.194268817944607
1.23187608653487,-2.03203620747343
1.08617847808469,-1.54447935269189
1.50702623106422,-1.67070067356181
0.514551800160881,-1.39544996318287
-0.299856709358519,-1.18362387959533
0.215668815385411,-1.23068915335652
1.04149942001073,-1.84151511171138
0.05449591738657,-1.00639296679023
-2.44731127536523,0.097650053171748
-1.91620193985663,0.13415824993552
-2.7069030297254,0.088955417103308
-0.788160357770366,-0.724528116853251
0.544271947485597,-2.25419697058
-0.293783734077501,-2.41649902976123
-0.512488227942076,-1.30754393613693
-1.08671746886733,-0.25557099528333
-2.89327646186375,0.388487209862248
-2.78021020987905,0.151911001894245
0.438828086347375,-1.61742256511446
1.13227183417542,0.098696555847585
-0.169366455645394,0.853619572187106
-0.654117388054491,-0.04446902765835
2.91717360417976,-0.55613732858661
0.977030778161358,-0.222049494228969
2.38379362171707,-1.17012588471011
2.2860761181828,-2.11354149798994
1.77036181123117,-2.40731939245162
1.30645646854505,-1.52072093353453
-1.58036816390225,0.136015822245603
-1.94287912096786,0.474114579841997
-0.66357428850001,-0.472190506030771
-0.650626716535971,-1.53607669877427
0.334608582773803,-1.48515273469882
2.13687783154283,-1.54806395103113
2.32931954207738,-1.3125331869099
-0.580695018632676,-0.305706781105545
-1.75898442887686,-0.715597013007491
1.66141864496901,-0.916332382239849
2.21472735155068,-1.53140475190464
2.16724629055017,-2.42898293634485
2.18782460127364,-2.53114628786888
3.39653860738995,-0.89121262854104
3.34314536720697,-0.615799274062337
2.82123702648246,-0.414186296791003
-0.216098754935906,-0.733688315056572
-0.683487958431449,-1.09684649918662
-1.19467325272381,-1.32945213073524
-0.271272495602064,-1.23967719045228
0.598574990946109,-1.51933987241829
-0.211458806525146,-0.93766286890018
-2.2572640163689,0.464937533994287
-1.13121176132895,0.215932671762557
-0.728943645314613,-0.041107730411537
0.725764577888941,-1.67426072740168
0.886620504768204,-0.958598576907215
-0.053837196101346,-1.42633321173518
-1.39298128988047,0.086170451229748
1.37213268104424,-0.097430799141655
2.19257079046372,-1.14516860938398
-0.052461368367822,-1.7087645441653
-0.73961290059332,-0.558668290524484
2.13864067156479,0.179630426396765
2.54871404220998,-0.713014842235155
-0.472699946849008,-1.98856508593951
-1.67543930312675,-1.00181424123139
-1.69512959547187,-0.80138524955004
2.00283137992752,-1.48821379154079
-0.239354649030318,-0.469348818332102
-0.622463959680017,-1.16474291747299
1.31103283878163,-2.37988963659764
1.20147228440262,-1.61472997657861
-1.1274224704259,0.173187072314476
-0.815282241089973,-0.036496163858372
0.075967799301877,-0.921955428816832
2.19693694635674,-1.68213185427463
0.313099825416643,-0.650417821353652
1.42810039655054,-0.160234403335617
-0.199006888848495,0.273838064669502
0.285134299469764,-0.146947616941364
1.44675711897202,-1.0420481621623
1.869605570261,-0.970691676991467
0.177073902964526,-0.364058628129533
-1.56979163718108,-0.150215047305177
1.34903206828254,-0.406165507248393
0.978767193351146,0.160800604117951
0.429358272314883,-0.566130360201253
0.332858690791527,0.323739909202052
-1.31483175306228,-0.041404218228855
4.01975487819367,-1.14184171711091
1.13540036766452,-0.130493333574289
3.28262357250031,-1.27727492500153
1.45575446503977,-1.14843217868694
-2.71031175354845,0.718322282993162
-2.37190979329022,0.75178030527988
-2.20040713336548,0.863074197119821
-0.66095496616899,0.437306446416882
3.25389421084776,-0.417087282311968
1.34798383225633,-1.79308076967665
0.708707432000235,-1.24874452682703
0.369336168097951,-0.996927698108927
-1.69837999195999,0.71059967975413
0.872100137007035,0.325194620222884
2.72606804746333,-0.236246948484198
2.71577698392328,-0.148802305543669
2.20180449547741,-0.605611759437393
2.83356353050391,-1.67219390738823
2.66411835835394,-2.25492760008883
0.012412627816857,-0.539176395707113
0.406052104712471,-0.784724089293916
-2.13999975349583,0.558387962889856
0.788664334393551,-1.89576918583207
1.665319302522,-1.54172832829998
1.86118224780424,-0.406946911910729
0.489426935315372,-1.02726094061126
1.71529582942312,-2.67262576156782
2.47606541542283,-1.92479503019978
2.45211076054073,-1.06471800395742
0.598594310609141,-0.742114421543989
-1.2712445692028,-0.609740332227801
-0.472198128507413,-1.29703747952692
-0.466306760832798,-0.564500463910337
-2.61145023998809,0.786625686730781
-1.86207558745118,0.508268129599643
-0.976722365873041,-0.269021550607621
-1.39524129558635,-0.727361332563059
-2.24472284799573,-0.35651910709686
-0.255451691705777,-0.657228531135619
2.22371366179526,-1.20738089783599
2.08145267897426,-1.56778775918294
-0.460561391143773,-1.321250755455
0.319465968565764,-1.58269476029962
1.05232177598685,-1.03590559915798
-0.560880127754208,-0.298907664480998
1.09499579521921,-2.26544456354814
-1.39083867272111,-0.204463884870934
-0.45477712404532,-0.736038861866963
0.988636424574358,-1.42291186933025
2.25352125563469,-1.51119312029221
0.767779998963362,-0.473014603666479
-1.93558985613613,0.554306149469268
-1.04879582466922,-0.077210966726629
0.415946202286208,-1.58415154707328
1.51284127623087,-2.99932167319655
-1.30546303708709,-1.34683414165116
1.17856639582561,-1.99206440427743
-1.9924090723073,0.621309342169486
-2.30974949959395,0.681234948762599
-0.937659040038958,0.434590533163696
1.19937897507361,-0.672948454399477
1.31982067972224,-1.73670239451628
-0.176919382025752,-0.981031918984012
-1.04135724430368,-1.27217751982951
-0.359341794246575,-0.776942608477787
0.629849323005855,-0.845066030181247
0.678776452802492,-1.29952229933083
2.12383573244329,-1.38871259471339
3.46227386225304,-2.10607517964624
2.7605301311581,-1.51484370372402
-0.821435989841317,-0.139285650821463
-0.506203938465258,-0.970871625137489
-0.051267167057153,-1.27113409317729
-0.197038950377243,-1.09313825091749
-0.303686549974169,-1.7002694242657
1.54749174074611,-2.07700798852593
1.34710598808543,-0.353078153000058
4.25164744482561,-1.23682924552478
2.12358373515931,-0.638404469636328
1.71240910785446,-1.30574319903617
1.85812209676825,-3.14595079487873
2.10386248124004,-3.29567075821744
1.54130067962131,-1.30624485112804
0.37369642252811,0.706247665507634
2.47609411698339,1.43888406391821
2.75285328070077,-0.433713777483173
2.72197539118362,-1.44586954907338
2.80803604527317,-1.17086379531017
-0.820592501048453,-0.473474711902066
0.604446959131178,-1.23386116598951
-1.59958400711371,0.322216703784605
-0.284283356053185,-0.089027230380659
1.60733227428885,-0.639507821355127
1.58312284938041,-1.25877388286956
1.42632977848749,-1.41043173593528
2.15212885810864,-0.994961650442079
2.36357088089292,-1.78382337608142
1.72699020220533,-2.28598357634395
-0.122207472868077,0.148238944770405
1.67329902698403,-1.61237898449271
-0.262189901835924,0.424014974618617
-0.316009109006372,-0.426013938909814
0.767212344518424,-0.990406209744759
0.18123082188809,-1.50523320908156
-0.565681534379752,-1.94930763962049
2.88697600740532,-2.40596031543368
3.47501606425223,-2.23027154490501
2.32114403477371,-2.04598220130915
1.92551275900693,-3.86451914533565
1.02181235670189,-2.02356493921175
-1.13092924043969,-0.366395507617151
1.86021327194982,-2.98000160581246
-0.82318840733719,-0.527358475829128
-0.74312702406607,0.154941413087861
-0.259569669156935,-0.615342812633555
-1.11956819630575,-1.29804463578516
-1.21390567695478,-1.72175901107061
-0.884554889642964,-2.34791882697023
0.843422999697228,-2.64802876201582
1.20151332188568,-2.09342577202639
-1.30777953745797,-1.03661776002242
-1.25343065098476,-1.18916065993686
0.09265704565495,-1.35580807508661
0.759848440946067,-2.10457160918566
1.77287939671269,-1.32310784201014
2.02019914466375,-0.335133446825421
0.660693195063675,-0.902341293456836
-1.26103793429566,-1.48498748431919
-0.647287940221697,-1.9557598474133
-0.078852170937092,-2.45582509536186
0.298914069622182,-1.87827449547179
-0.228890109534586,-1.37440571578317
-0.501137682434809,-1.14493875685277
-0.726374809613921,-1.13338612701328
0.085912650531897,-1.4283938118664
-2.07053274536776,0.088569440160941
-2.56312019155279,-0.15989677532915
-0.560645597546865,-0.38725306110427
0.808321498533569,-0.784469100718796
0.740990859613848,-1.79341549128926
-0.352175425479158,-1.79143272879476
-0.385656799383494,-0.82810059093693
-0.605037764917368,-0.893823511134421
-0.311661357238973,-0.724301074734246
0.143560526815721,-2.08839763100316
-2.29871907520981,0.29376162368856
-2.08939261544321,0.790028821538032
-1.74121696065342,0.312036703313155
-1.36765093560673,-0.892870875061872
-0.304354071494839,-1.39975611417675
2.54137417933054,-0.873783185174608
2.53637572765786,-0.983201506845455
0.806666105449685,-2.3880102380859
1.66964844095795,-2.52284973439335
0.393043463415345,-1.20226457783232
0.409093481933381,-1.87379630644104
-2.10925375729239,0.356971145818907
0.124148449681413,-1.23203290641284
-0.107055531854593,-1.51855813597043
0.075786254820867,-1.60084759423883
0.09044081320105,-1.2988721233149
-0.66517996235915,-0.813658342599471
-0.82428959739959,-0.233952799204895
-0.416098934501158,-0.529030009779068
-0.388318144288353,-1.00302672389173
0.404634131121246,-1.55741749087706
0.49992062998148,-1.48794651509158
0.293220908957587,-1.25779768219114
-0.049147744529695,-1.20075759301509
-0.407850388405646,-1.48046943967894
-0.174096496401778,-1.71635943311549
0.40893620307617,-1.53482002208924
0.786874774553961,-2.50329518904762
1.88130584111969,-2.62150271934613
2.36658801540137,-0.673848079450431
0.451764979683425,0.151257740792202
-0.201892078006547,-1.39571127524136
-0.440127167417559,-1.01175976695265
-1.55088893955185,-0.063656465365179
-2.61840215386823,0.591415898980523
-1.71616962409344,0.387746281228999
0.52953693828218,0.220221857845201
1.11491565150319,0.71276221100484
0.633257859836831,0.755837371597182
-0.913406264104475,0.648260553097194
-2.49052082490122,0.781546226161589
-2.76680761059468,0.503988726048911
-2.85677272387009,0.414429557590851
-1.98413274459794,-0.183032189074075
-2.41199461735756,0.388723110255475
-1.79146756103009,-0.310376551956208
-1.55238733353125,0.085507282253885
-1.94674247873909,0.08858735602873
-1.94189974295302,-0.071293540977362
-1.75273328936498,0.220763221912653
-2.51648026122712,0.824665938191697
-2.59689920786876,0.677649710151059
-2.54403562777265,0.568620648283282
-1.04569814570978,-0.076308737059586
0.065557835452218,-1.85694912083674
0.809779852054091,-2.31184018513679
0.476569160533936,-1.07580787396035
-1.24779031015284,-0.304248070648796
-2.10475142733232,-0.212637900755451
-1.26019967604751,-0.125100211894136
-1.70094997317049,0.486331738345877
